ticker,subindustry,market_cap
MDRR,real_estate,18.0
MDVL,consumer_staples,192.6
MDWT,insurance,49.1
MDXG,pharmaceuticals_biotechnology_and_life_sciences,511.7
MDXH,pharmaceuticals_biotechnology_and_life_sciences,121.9
MEDS,retailing,16.0
MEIP,pharmaceuticals_biotechnology_and_life_sciences,73.0
METX,consumer_services,40.1
MFH,software_and_services,29.4
MHLD,insurance,209.0
MICT,technology_hardware_and_equipment,73.1
MIGI,software_and_services,289.2
MILE,insurance,147.6
MINM,technology_hardware_and_equipment,31.8
MIRO,pharmaceuticals_biotechnology_and_life_sciences,76.6
MITA,diversified_financials,182.3
MITC,consumer_staples,44.3
MITK,software_and_services,594.5
MKD,retailing,24.1
MLAC,diversified_financials,182.2
MLTX,pharmaceuticals_biotechnology_and_life_sciences,203.8
MMAT,semiconductors_and_semiconductor_equipment,418.2
MMMB,consumer_staples,65.6
MNMD,pharmaceuticals_biotechnology_and_life_sciences,384.2
MNPR,pharmaceuticals_biotechnology_and_life_sciences,31.2
MNSB,banks,176.6
MNTK,utilities,1578.5
MNTX,capital_goods,151.6
MOBQ,media_and_entertainment,9.07
MODD,health_care_equipment_and_services,45.5
MOGO,diversified_financials,176.1
MOHO,retailing,11.0
MOTS,health_care_equipment_and_services,15.0
MOVE,technology_hardware_and_equipment,80.9
MOXC,retailing,31.5
MPAC,diversified_financials,76.5
MRAI,insurance,30.0
MRM,consumer_services,38.0
MSAC,diversified_financials,114.1
MSDA,diversified_financials,705.1
MSGM,media_and_entertainment,13.1
MSVB,banks,41.0
MTC,software_and_services,14.6
MTEK,technology_hardware_and_equipment,10.9
MTP,pharmaceuticals_biotechnology_and_life_sciences,17.3
MULN,automobiles_and_components,481.3
MVBF,banks,513.2
MYMD,pharmaceuticals_biotechnology_and_life_sciences,163.7
MYNZ,pharmaceuticals_biotechnology_and_life_sciences,196.7
MYSZ,software_and_services,7.72
NAAC,diversified_financials,471.5
NAOV,health_care_equipment_and_services,22.3
NATR,consumer_staples,342.1
NBEV,consumer_staples,65.1
NBSE,pharmaceuticals_biotechnology_and_life_sciences,48.2
NCBS,banks,1242.6
NCSM,energy,120.8
NCTY,media_and_entertainment,59.5
NDRA,health_care_equipment_and_services,11.4
NECB,banks,166.7
NEGG,retailing,2401.7
NEO,pharmaceuticals_biotechnology_and_life_sciences,1483.2
NEON,technology_hardware_and_equipment,73.7
NEPH,consumer_durables_and_apparel,46.9
NEPT,consumer_staples,36.4
NESR,energy,746.4
NEXT,energy,889.4
NHTC,consumer_staples,81.8
NISN,software_and_services,24.6
NKSH,banks,211.8
NLSP,pharmaceuticals_biotechnology_and_life_sciences,18.6
NMRD,health_care_equipment_and_services,96.7
NMTC,health_care_equipment_and_services,16.7
NMTR,pharmaceuticals_biotechnology_and_life_sciences,128.3
NN,software_and_services,724.2
NNDM,technology_hardware_and_equipment,777.4
NODK,insurance,349.6
NOTV,pharmaceuticals_biotechnology_and_life_sciences,611.3
NOVN,pharmaceuticals_biotechnology_and_life_sciences,59.6
NOVV,diversified_financials,75.6
NRAC,diversified_financials,296.4
NRBO,pharmaceuticals_biotechnology_and_life_sciences,23.5
NRSN,pharmaceuticals_biotechnology_and_life_sciences,23.5
NSPR,health_care_equipment_and_services,25.2
NSTS,banks,65.1
NSYS,technology_hardware_and_equipment,31.1
NTRB,pharmaceuticals_biotechnology_and_life_sciences,37.2
NTWK,software_and_services,44.9
NURO,health_care_equipment_and_services,29.3
NUTX,health_care_equipment_and_services,3482.6
NUWE,health_care_equipment_and_services,9.77
NUZE,consumer_staples,36.6
NVCN,health_care_equipment_and_services,27.4
NVCT,pharmaceuticals_biotechnology_and_life_sciences,121.8
NVEC,semiconductors_and_semiconductor_equipment,240.8
NVEE,capital_goods,1977.2
NVFY,consumer_durables_and_apparel,8.47
NVIV,health_care_equipment_and_services,8.27
NVNO,health_care_equipment_and_services,43.8
NVOS,health_care_equipment_and_services,65.8
NVSA,diversified_financials,338.1
NVVE,capital_goods,145.1
NXGL,health_care_equipment_and_services,9.97
NXPL,telecommunication_services,20.1
NXTP,media_and_entertainment,45.9
NYMX,pharmaceuticals_biotechnology_and_life_sciences,126.4
OBCI,consumer_staples,76.1
OBLG,software_and_services,16.6
OBT,banks,223.1
OCG,retailing,76.7
OCGN,pharmaceuticals_biotechnology_and_life_sciences,583.9
OCUP,pharmaceuticals_biotechnology_and_life_sciences,50.1
OEG,capital_goods,122.0
OESX,capital_goods,91.1
OFED,banks,140.6
OLB,software_and_services,23.4
OMEG,diversified_financials,174.8
OMEX,commercial_and_professional_services,95.1
OMQS,software_and_services,42.3
ONCS,pharmaceuticals_biotechnology_and_life_sciences,38.8
ONCT,pharmaceuticals_biotechnology_and_life_sciences,52.4
ONCY,pharmaceuticals_biotechnology_and_life_sciences,82.3
ONDS,technology_hardware_and_equipment,300.9
ONTX,pharmaceuticals_biotechnology_and_life_sciences,31.6
ONVO,pharmaceuticals_biotechnology_and_life_sciences,27.3
OP,transportation,5.69
OPGN,pharmaceuticals_biotechnology_and_life_sciences,28.2
OPHC,banks,20.0
OPNT,pharmaceuticals_biotechnology_and_life_sciences,111.7
OPOF,banks,133.4
OPRX,health_care_equipment_and_services,687.1
ORGN,chemicals,971.3
ORGO,pharmaceuticals_biotechnology_and_life_sciences,968.3
ORGS,pharmaceuticals_biotechnology_and_life_sciences,86.3
ORIA,diversified_financials,243.5
ORMP,pharmaceuticals_biotechnology_and_life_sciences,252.2
ORRF,banks,246.1
OSPN,software_and_services,612.3
OSS,technology_hardware_and_equipment,88.0
OSW,consumer_services,964.9
OTLK,pharmaceuticals_biotechnology_and_life_sciences,403.7
OTRA,diversified_financials,135.6
OVLY,banks,144.8
OXAC,diversified_financials,144.9
OXBR,insurance,29.6
OXUS,diversified_financials,215.2
PACX,diversified_financials,495.6
PALI,pharmaceuticals_biotechnology_and_life_sciences,16.3
PALT,media_and_entertainment,25.6
PANA,diversified_financials,196.5
PANL,transportation,247.8
PAQC,diversified_financials,283.5
PAVM,health_care_equipment_and_services,92.1
PAYA,software_and_services,714.5
PAYS,software_and_services,93.9
PBBK,banks,35.4
PBFS,banks,258.6
PBHC,banks,115.6
PBLA,pharmaceuticals_biotechnology_and_life_sciences,25.3
PBTS,software_and_services,24.0
PCOM,retailing,237.3
PCSA,pharmaceuticals_biotechnology_and_life_sciences,49.6
PCSB,banks,288.4
PCT,chemicals,1470.7
PCYG,software_and_services,100.1
PCYO,utilities,288.0
PDEX,health_care_equipment_and_services,56.3
PDSB,pharmaceuticals_biotechnology_and_life_sciences,160.7
PEAR,health_care_equipment_and_services,621.6
PEGY,capital_goods,34.9
PESI,commercial_and_professional_services,79.4
PETV,health_care_equipment_and_services,16.0
PETZ,consumer_staples,41.0
PFDR,diversified_financials,398.5
PFIE,energy,64.6
PFSW,software_and_services,251.7
PFTA,diversified_financials,316.1
PHCF,diversified_financials,10.0
PHIC,diversified_financials,213.5
PHIO,pharmaceuticals_biotechnology_and_life_sciences,16.5
PHUN,software_and_services,215.9
PIII,health_care_equipment_and_services,325.1
PIK,retailing,19.7
PIRS,pharmaceuticals_biotechnology_and_life_sciences,230.4
PIXY,commercial_and_professional_services,16.8
PKBK,banks,294.4
PLBC,banks,210.6
PLL,metals_and_mining,1308.2
PLMI,diversified_financials,391.0
PLSE,health_care_equipment_and_services,100.7
PLUG,capital_goods,16209.0
PLXP,pharmaceuticals_biotechnology_and_life_sciences,91.2
PMCB,pharmaceuticals_biotechnology_and_life_sciences,41.9
PMD,health_care_equipment_and_services,36.9
PME,consumer_staples,55.8
PNRG,energy,149.5
PNT,pharmaceuticals_biotechnology_and_life_sciences,812.9
POAI,health_care_equipment_and_services,50.4
POET,semiconductors_and_semiconductor_equipment,221.4
POLA,capital_goods,40.2
POW,diversified_financials,339.1
POWW,consumer_durables_and_apparel,507.2
PPBT,pharmaceuticals_biotechnology_and_life_sciences,55.3
PPSI,capital_goods,47.3
PPTA,metals_and_mining,262.3
PRCH,retailing,509.3
PRFX,pharmaceuticals_biotechnology_and_life_sciences,13.4
PROF,health_care_equipment_and_services,168.2
PRPH,pharmaceuticals_biotechnology_and_life_sciences,120.0
PRPO,health_care_equipment_and_services,25.7
PRSO,semiconductors_and_semiconductor_equipment,45.1
PRSR,diversified_financials,399.8
PRTG,pharmaceuticals_biotechnology_and_life_sciences,84.9
PRTH,software_and_services,418.0
PSHG,transportation,7.19
PSTV,pharmaceuticals_biotechnology_and_life_sciences,19.5
PTE,pharmaceuticals_biotechnology_and_life_sciences,21.5
PTIX,pharmaceuticals_biotechnology_and_life_sciences,13.7
PTPI,pharmaceuticals_biotechnology_and_life_sciences,27.5
PTRS,banks,162.3
PULM,pharmaceuticals_biotechnology_and_life_sciences,20.3
PVBC,banks,271.7
PXS,transportation,27.0
PYR,commercial_and_professional_services,318.0
QIPT,health_care_equipment_and_services,164.6
QLGN,pharmaceuticals_biotechnology_and_life_sciences,23.4
QNRX,pharmaceuticals_biotechnology_and_life_sciences,9.81
QRHC,commercial_and_professional_services,120.0
QTEK,capital_goods,57.8
QUBT,software_and_services,60.4
QUIK,semiconductors_and_semiconductor_equipment,64.2
QUMU,software_and_services,28.8
RADA,capital_goods,796.7
RAM,diversified_financials,180.9
RAVE,consumer_services,19.1
RBCN,semiconductors_and_semiconductor_equipment,21.5
RBKB,banks,112.5
RCAT,technology_hardware_and_equipment,107.9
RCEL,pharmaceuticals_biotechnology_and_life_sciences,189.3
RCON,energy,32.2
RCRT,commercial_and_professional_services,24.8
RDCM,software_and_services,160.6
RDI,media_and_entertainment,121.7
RDIB,media_and_entertainment,121.7
RDVT,commercial_and_professional_services,382.1
REAX,real_estate,368.3
REED,consumer_staples,31.5
REFR,technology_hardware_and_equipment,62.4
REKR,software_and_services,174.0
RELI,insurance,36.2
RENO,commercial_and_professional_services,14.1
RETO,construction_materials,35.7
REVB,pharmaceuticals_biotechnology_and_life_sciences,12.1
RGC,pharmaceuticals_biotechnology_and_life_sciences,292.8
RGLS,pharmaceuticals_biotechnology_and_life_sciences,36.2
RGTI,semiconductors_and_semiconductor_equipment,663.5
RIBT,consumer_staples,28.0
RICO,diversified_financials,183.8
RIOT,software_and_services,1745.5
RKDA,consumer_staples,25.5
RKLB,capital_goods,3922.7
RMBI,banks,206.8
RMBL,retailing,360.2
RMGC,diversified_financials,592.9
RMR,real_estate,505.8
RMTI,health_care_equipment_and_services,34.6
RNAZ,pharmaceuticals_biotechnology_and_life_sciences,36.5
RNXT,pharmaceuticals_biotechnology_and_life_sciences,21.5
RPAY,software_and_services,1306.1
RSLS,health_care_equipment_and_services,20.7
RSSS,software_and_services,53.5
RVPH,pharmaceuticals_biotechnology_and_life_sciences,32.1
RVSN,technology_hardware_and_equipment,23.0
RWLK,health_care_equipment_and_services,71.3
RZLT,pharmaceuticals_biotechnology_and_life_sciences,56.2
SAL,banks,153.6
SANW,consumer_staples,66.9
SATL,capital_goods,795.4
SAVA,pharmaceuticals_biotechnology_and_life_sciences,898.9
SBET,consumer_services,26.1
SBFG,banks,136.9
SBFM,pharmaceuticals_biotechnology_and_life_sciences,29.2
SBT,banks,346.9
SCKT,technology_hardware_and_equipment,29.7
SCOA,diversified_financials,708.0
SCOB,diversified_financials,423.3
SCTL,pharmaceuticals_biotechnology_and_life_sciences,89.8
SDH,commercial_and_professional_services,101.5
SEED,consumer_staples,47.9
SEEL,pharmaceuticals_biotechnology_and_life_sciences,79.0
SELF,real_estate,63.7
SEVN,diversified_financials,161.2
SFBC,banks,98.5
SFET,software_and_services,23.5
SFT,retailing,149.3
SGBX,capital_goods,24.7
SGLB,capital_goods,20.3
SGLY,transportation,151.0
SGMA,technology_hardware_and_equipment,32.4
SGML,metals_and_mining,1711.6
SGRP,media_and_entertainment,28.0
SHIP,transportation,208.6
SIDU,capital_goods,49.2
SIEB,diversified_financials,77.8
SIFY,telecommunication_services,532.1
SINT,health_care_equipment_and_services,14.5
SISI,consumer_staples,19.3
SJ,media_and_entertainment,143.5
SKIN,consumer_staples,2283.1
SKYA,diversified_financials,270.4
SKYT,semiconductors_and_semiconductor_equipment,294.1
SKYX,capital_goods,1017.2
SLAM,diversified_financials,705.1
SLCR,diversified_financials,424.8
SLGG,media_and_entertainment,68.1
SLHG,health_care_equipment_and_services,35.3
SLNG,energy,91.9
SLNH,technology_hardware_and_equipment,139.3
SLNO,pharmaceuticals_biotechnology_and_life_sciences,24.2
SLRX,pharmaceuticals_biotechnology_and_life_sciences,15.9
SLS,pharmaceuticals_biotechnology_and_life_sciences,70.0
SLVR,diversified_financials,303.3
SMBK,banks,425.9
SMED,health_care_equipment_and_services,91.4
SMFL,consumer_staples,32.0
SMID,construction_materials,91.9
SMIH,diversified_financials,251.1
SMIT,technology_hardware_and_equipment,17.1
SMLR,health_care_equipment_and_services,320.4
SMPL,consumer_staples,4473.5
SMSI,software_and_services,191.2
SMTI,health_care_equipment_and_services,217.1
SNAX,consumer_staples,13.1
SNDL,pharmaceuticals_biotechnology_and_life_sciences,1144.0
SNES,pharmaceuticals_biotechnology_and_life_sciences,8.43
SNGX,pharmaceuticals_biotechnology_and_life_sciences,29.8
SNOA,pharmaceuticals_biotechnology_and_life_sciences,9.55
SNPX,pharmaceuticals_biotechnology_and_life_sciences,44.0
SNTG,commercial_and_professional_services,11.2
SOFO,software_and_services,26.0
SOLO,automobiles_and_components,231.3
SONM,technology_hardware_and_equipment,13.8
SONN,pharmaceuticals_biotechnology_and_life_sciences,19.4
SOPA,media_and_entertainment,54.6
SOTK,technology_hardware_and_equipment,99.7
SPCB,technology_hardware_and_equipment,16.3
SPKB,diversified_financials,352.5
SPRC,pharmaceuticals_biotechnology_and_life_sciences,9.49
SPT,software_and_services,3970.2
SQFT,real_estate,43.3
SQL,pharmaceuticals_biotechnology_and_life_sciences,14.1
SRNE,pharmaceuticals_biotechnology_and_life_sciences,622.0
SRSA,diversified_financials,247.0
SRTS,health_care_equipment_and_services,152.2
SRZN,pharmaceuticals_biotechnology_and_life_sciences,106.4
SSKN,health_care_equipment_and_services,49.8
SSNT,software_and_services,15.0
SSTI,software_and_services,357.9
STAB,pharmaceuticals_biotechnology_and_life_sciences,13.6
STAF,commercial_and_professional_services,13.1
STCN,software_and_services,77.2
STKS,consumer_services,327.5
STRM,health_care_equipment_and_services,68.9
STRN,media_and_entertainment,40.0
STSS,health_care_equipment_and_services,28.1
SUMR,consumer_staples,25.5
SUNW,capital_goods,59.8
SURG,telecommunication_services,45.8
SV,diversified_financials,300.4
SVFA,diversified_financials,630.4
SVFB,diversified_financials,289.5
SVFC,diversified_financials,409.4
SVFD,chemicals,16.3
SWKH,diversified_financials,243.1
SXTC,pharmaceuticals_biotechnology_and_life_sciences,8.32
SYTA,technology_hardware_and_equipment,16.2
TAIT,technology_hardware_and_equipment,21.5
TANH,chemicals,8.11
TAOP,software_and_services,20.5
TAYD,capital_goods,33.4
TBLT,consumer_durables_and_apparel,26.0
TBSA,diversified_financials,245.3
TC,media_and_entertainment,46.8
TCAC,diversified_financials,247.5
TCBC,banks,62.6
TCBP,pharmaceuticals_biotechnology_and_life_sciences,34.8
TCBS,banks,53.4
TCFC,banks,222.5
TCON,pharmaceuticals_biotechnology_and_life_sciences,48.3
TCVA,diversified_financials,500.3
TCX,software_and_services,705.3
TEKK,diversified_financials,308.8
TENX,pharmaceuticals_biotechnology_and_life_sciences,15.9
TGA,energy,352.6
TGAN,semiconductors_and_semiconductor_equipment,394.8
TGLS,capital_goods,1144.2
TGTX,pharmaceuticals_biotechnology_and_life_sciences,949.5
TH,consumer_services,582.4
THMO,health_care_equipment_and_services,7.31
THRY,media_and_entertainment,966.3
THTX,pharmaceuticals_biotechnology_and_life_sciences,250.9
TIOA,diversified_financials,423.5
TIPT,insurance,410.6
TIRX,insurance,11.5
TIVC,health_care_equipment_and_services,14.5
TKLF,retailing,79.0
TMDI,health_care_equipment_and_services,54.6
TMPM,diversified_financials,124.9
TNXP,pharmaceuticals_biotechnology_and_life_sciences,95.1
TOI,health_care_equipment_and_services,520.1
TOMZ,commercial_and_professional_services,17.0
TOPS,energy,38.6
TPBA,diversified_financials,208.6
TPST,pharmaceuticals_biotechnology_and_life_sciences,20.2
TRKA,media_and_entertainment,34.1
TRON,diversified_financials,230.6
TROO,technology_hardware_and_equipment,353.6
TRVN,pharmaceuticals_biotechnology_and_life_sciences,65.7
TSRI,software_and_services,20.2
TTCF,consumer_staples,838.8
TTNP,pharmaceuticals_biotechnology_and_life_sciences,9.7
TTSH,retailing,332.3
TUEM,retailing,85.7
TUGC,software_and_services,58.4
TWNK,consumer_staples,3289.5
TYME,pharmaceuticals_biotechnology_and_life_sciences,56.8
TZPS,diversified_financials,352.6
UBCP,banks,122.1
UFPT,health_care_equipment_and_services,545.3
UGRO,capital_goods,78.9
UIHC,insurance,121.7
UK,real_estate,22.3
UNCY,pharmaceuticals_biotechnology_and_life_sciences,16.4
UONE,media_and_entertainment,342.9
UROY,energy,378.1
USAU,metals_and_mining,52.1
USEG,energy,113.9
USWS,energy,75.7
UTME,technology_hardware_and_equipment,18.2
VABK,banks,180.3
VALU,diversified_financials,843.0
VAQC,diversified_financials,563.2
VBFC,banks,83.7
VBIV,pharmaceuticals_biotechnology_and_life_sciences,384.8
VCEL,pharmaceuticals_biotechnology_and_life_sciences,1756.8
VCKA,diversified_financials,175.8
VCNX,pharmaceuticals_biotechnology_and_life_sciences,52.9
VCXA,diversified_financials,269.7
VEEE,consumer_durables_and_apparel,24.9
VENA,diversified_financials,61.6
VERB,software_and_services,57.4
VERU,consumer_staples,1011.8
VERY,insurance,99.8
VEV,capital_goods,90.5
VFF,consumer_staples,400.3
VGFC,consumer_staples,38.9
VINC,pharmaceuticals_biotechnology_and_life_sciences,59.8
VINO,capital_goods,22.4
VIRI,pharmaceuticals_biotechnology_and_life_sciences,35.4
VISL,technology_hardware_and_equipment,41.4
VIVE,health_care_equipment_and_services,10.4
VIVK,commercial_and_professional_services,28.7
VJET,capital_goods,30.8
VKTX,pharmaceuticals_biotechnology_and_life_sciences,201.2
VLAT,diversified_financials,280.6
VLCN,automobiles_and_components,36.1
VLNS,pharmaceuticals_biotechnology_and_life_sciences,97.1
VLON,pharmaceuticals_biotechnology_and_life_sciences,8.31
VMAR,consumer_durables_and_apparel,42.2
VMD,health_care_equipment_and_services,217.5
VPCB,diversified_financials,313.3
VQS,software_and_services,39.0
VRAR,software_and_services,69.7
VRDN,pharmaceuticals_biotechnology_and_life_sciences,445.2
VRME,technology_hardware_and_equipment,27.1
VRPX,pharmaceuticals_biotechnology_and_life_sciences,22.7
VRRM,software_and_services,2347.2
VS,media_and_entertainment,21.7
VTGN,pharmaceuticals_biotechnology_and_life_sciences,309.8
VTNR,energy,560.9
VTSI,capital_goods,57.8
VTVT,pharmaceuticals_biotechnology_and_life_sciences,51.8
VUZI,consumer_durables_and_apparel,345.7
VVOS,health_care_equipment_and_services,42.6
VVPR,utilities,28.5
VXRT,pharmaceuticals_biotechnology_and_life_sciences,567.6
VYNT,pharmaceuticals_biotechnology_and_life_sciences,30.9
WAFU,consumer_services,12.2
WALD,diversified_financials,426.9
